158023,94,94,€110.5M,€565K,€226.5M
204447,73,73,€3M,€4K,€4.6M
240289,73,82,€5.5M,€13K,€13.2M
176545,73,73,€3.1M,€8K,
183969,73,73,€3M,€9K,€4.8M
215202,73,79,€5.5M,€12K,
215970,73,78,€4.5M,€12K,€7M
229282,73,75,€5M,€6K,€10.8M
186274,73,73,€ 0,€ 0,
193186,73,75,€3.3M,€28K,€6.9M
142499,73,73,€1.6M,€8K,€2.6M
211107,73,77,€4.3M,€8K,€9.5M
232099,73,84,€6M,€51K,
182435,73,74,€3.1M,€6K,€4.1M
214949,73,79,€5.5M,€16K,€12.1M
192165,73,73,€3.1M,€5K,€3.9M
213414,73,77,€4.4M,€17K,€8.3M
201895,73,77,€5M,€6K,€7.6M
178600,73,73,€3.1M,€14K,€6.2M
182440,73,73,€3.9M,€16K,€6.3M
207785,73,73,€2.9M,€1K,€6.2M
228777,73,82,€4.7M,€2K,€7.2M
200106,73,73,€4M,€40K,
210602,73,73,€4.3M,€29K,€7.3M
222634,73,80,€5.5M,€34K,€11.6M
222123,73,78,€4.5M,€6K,€7.1M
183211,73,73,€3.2M,€1K,€7M
234924,73,78,€5.5M,€26K,€10.9M
185260,73,73,€3.1M,€20K,€6.2M
190636,73,73,€3.1M,€19K,€5.3M
236461,73,84,€7M,€18K,€14M
188334,73,73,€2.6M,€13K,€4.5M
200111,73,74,€3.7M,€12K,€5.8M
214191,73,74,€3.6M,€4K,€5.4M
162223,73,73,€3.5M,€9K,€4.4M
167599,73,73,€3.7M,€4K,€4.6M
125871,73,73,€3.2M,€43K,€6M
215985,73,75,€3.2M,€4K,€4.8M
167601,73,73,€2.6M,€1K,€5.8M
181681,73,73,€2.7M,€12K,€5.1M
208306,73,80,€5.5M,€14K,€10.5M
185010,73,73,€3M,€8K,€4.2M
168883,73,73,€2.3M,€29K,
179891,73,73,€3.1M,€17K,€5M
198836,73,73,€4.1M,€19K,€8.2M
222644,73,79,€5.5M,€11K,
207797,73,75,€ 0,€ 0,
142773,73,73,€2M,€13K,€3M
220085,73,79,€5.5M,€19K,€11M
240309,73,75,€3.9M,€15K,€6.2M
234678,73,81,€5M,€9K,€8.5M
204215,73,77,€5M,€22K,€9.9M
143799,73,73,€550K,€12K,€1.1M
231095,73,73,€3M,€14K,€6M
212408,73,73,€4M,€7K,€8.4M
24248,73,73,€1.3M,€8K,€1.8M
230328,73,73,€2.6M,€11K,€4.9M
178616,73,73,€3M,€8K,€4.8M
213433,73,74,€3.6M,€19K,€6.5M
179897,73,73,€ 0,€ 0,
158394,73,73,€2.6M,€23K,€4.2M
230330,73,73,€1.6M,€10K,€3.1M
205243,73,75,€3.9M,€19K,€7.3M
192955,73,73,€4M,€35K,€7.5M
198076,73,73,€3.2M,€24K,
202428,73,76,€5M,€13K,
201149,73,75,€4M,€8K,€6.7M
214206,73,73,€3.9M,€4K,€5.2M
214462,73,80,€4.1M,€8K,€7M
199103,73,73,€2.4M,€10K,€3.6M
203455,73,73,€4M,€4K,€6.5M
210111,73,78,€4.5M,€17K,
214207,73,73,€4.2M,€1K,€9.2M
232639,73,84,€7M,€6K,€11.6M
202944,73,75,€4.8M,€14K,€8.4M
210881,73,78,€5.5M,€15K,€10.9M
220609,73,79,€5.5M,€27K,€11.6M
186817,73,73,€2.7M,€6K,€5.7M
194753,73,73,€3.2M,€61K,
230850,73,76,€4.9M,€13K,€7.8M
190915,73,73,€3.9M,€24K,€5M
234949,73,73,€4.3M,€9K,€5.8M
181445,73,73,€2.3M,€6K,€3M
206022,73,73,€3.1M,€6K,€3.9M
210118,73,73,€3M,€1K,€6.7M
225478,73,78,€5.5M,€11K,€7.6M
198599,73,74,€3.8M,€37K,€7.5M
207559,73,79,€5.5M,€19K,€8.3M
219591,73,81,€5M,€44K,€9.5M
212424,73,77,€4.3M,€6K,€6.8M
243656,73,80,€5.5M,€31K,€11.6M
188616,73,73,€3.9M,€27K,€6.6M
190664,73,73,€4M,€22K,€6.8M
191688,73,73,€3.1M,€28K,€5.3M
221641,73,77,€4.4M,€7K,€6.9M
229321,73,73,€4M,€12K,€8.5M
232905,73,75,€4.9M,€9K,€6.5M
204234,73,77,€3.6M,€6K,€5.9M
18122,73,73,€270K,€6K,€405K
211147,73,78,€4.5M,€17K,€7.9M
189899,73,73,€3.1M,€5K,€3.9M
215245,73,78,€5.5M,€21K,€10.9M
226765,73,73,€3.6M,€15K,€5.4M
227789,73,75,€4.9M,€7K,€6.5M
192205,73,73,€3.2M,€19K,€6.2M
174542,73,73,€270K,€5K,€378K
200911,73,73,€3.6M,€16K,€7.2M
224719,73,77,€5M,€1K,€10.9M
190671,73,73,€3.4M,€20K,€6.2M
206544,73,73,€4.2M,€11K,€6.3M
155344,73,73,€950K,€4K,€1.2M
181456,73,73,€3M,€17K,€5.9M
229585,73,80,€ 0,€ 0,
230353,73,73,€1.1M,€13K,€2.2M
215250,73,73,€2.4M,€10K,€3.5M
188370,73,73,€3M,€18K,€5.9M
189650,73,73,€3.8M,€1K,€8.3M
236499,73,83,€6.5M,€55K,
181459,73,73,€1.5M,€1K,€3.4M
198868,73,74,€3.9M,€12K,€5.7M
205524,73,73,€3.2M,€9K,€6.6M
216020,73,74,€3.8M,€13K,€6M
226773,73,84,€7M,€31K,€14.7M
228821,73,80,€5.5M,€36K,
204246,73,77,€3.6M,€30K,€7.1M
231638,73,81,€6M,€32K,€12.6M
204247,73,76,€5M,€17K,€9.9M
208088,73,80,€4.8M,€69K,€10.8M
228312,73,77,€5M,€9K,€8.4M
183256,73,73,€4.1M,€36K,
197081,73,73,€4.3M,€15K,€8.6M
230361,73,73,€1.1M,€13K,€2.2M
210394,73,78,€4.5M,€15K,€9.2M
199387,73,73,€3.9M,€17K,€7.7M
183774,73,73,€3.2M,€46K,€6.2M
190942,73,73,€3.1M,€18K,€4M
196318,73,73,€4.3M,€19K,€9.4M
7647,73,73,€270K,€2K,€419K
208607,73,73,€1.6M,€9K,€2.6M
221919,73,77,€5M,€8K,€7.9M
231391,73,82,€6M,€28K,€12.6M
183519,73,73,€4M,€13K,€8.1M
199392,73,73,€3M,€22K,€5M
214497,73,75,€4M,€4K,€5.7M
169697,73,73,€2.4M,€31K,€4.6M
168930,73,73,€3.8M,€10K,€6M
190947,73,76,€3.5M,€11K,€5.5M
225252,73,77,€4.3M,€4K,€6.3M
234468,73,80,€5.5M,€16K,€8.8M
218341,73,77,€4.4M,€20K,€8.3M
142822,73,73,€1.9M,€12K,€2.9M
177126,73,73,€1.8M,€9K,€2.7M
186598,73,73,€3M,€22K,€5.7M
203239,73,75,€3.2M,€8K,€7M
215015,73,73,€3.1M,€10K,€4.7M
236007,73,88,€8.5M,€4K,€18.1M
204776,73,74,€3.8M,€9K,€7.5M
211176,73,77,€5M,€32K,
213480,73,73,€4M,€7K,€5.2M
239593,73,75,€4.9M,€20K,€7.7M
181481,73,73,€2M,€10K,€3M
193001,73,73,€2.4M,€7K,€4.3M
219626,73,78,€4.5M,€12K,€7M
156650,73,73,€3.1M,€20K,€6.2M
223978,73,84,€7M,€55K,
189930,73,73,€3.2M,€43K,€6M
192490,73,73,€3.8M,€9K,€6M
226539,73,76,€5M,€8K,€7.6M
237291,73,74,€4.8M,€10K,€8M
176619,73,73,€3.2M,€10K,
181483,73,73,€1.6M,€15K,€3.1M
186347,73,73,€3.2M,€1K,€6.6M
158956,73,73,€1.6M,€7K,€2.3M
199661,73,73,€3.1M,€20K,€5M
200429,73,79,€5.5M,€20K,€11M
155885,73,73,€3.1M,€13K,€5.4M
203502,73,78,€5.5M,€37K,€11.4M
204526,73,76,€5M,€17K,€10.9M
143598,73,73,€550K,€5K,€798K
221422,73,78,€ 0,€ 0,
188654,73,73,€3.1M,€17K,€6.2M
201967,73,76,€5M,€20K,€6.9M
220655,73,78,€5.5M,€18K,
236527,73,83,€5.5M,€15K,€12.7M
189167,73,73,€3.1M,€34K,€6.2M
200433,73,74,€4.7M,€17K,€7.8M
206577,73,76,€4.9M,€19K,€10.1M
226289,73,80,€4.8M,€11K,€8.2M
224242,73,77,€4.4M,€10K,
236786,73,83,€6.5M,€35K,€13.7M
222707,73,79,€5.5M,€18K,€10.5M
226803,73,78,€4.5M,€6K,€7.1M
230899,73,85,€7M,€46K,€14.7M
172019,73,73,€3.8M,€17K,€5.7M
137460,73,73,€2M,€5K,€3.2M
183540,73,73,€4M,€24K,€7.5M
230389,73,73,€3.5M,€21K,€6.6M
200438,73,73,€4.2M,€5K,
212214,73,74,€4.7M,€17K,€7.4M
234742,73,84,€7M,€34K,
244470,73,76,€4.1M,€1K,€9.4M
186614,73,73,€4M,€5K,
226807,73,79,€4.7M,€6K,€7.9M
183287,73,73,€2.7M,€8K,€4.7M
184823,73,73,€3.5M,€13K,€7M
231416,73,81,€6M,€29K,
183288,73,73,€2.7M,€42K,€5.1M
158969,73,73,€2M,€12K,€2.9M
164857,73,73,€1.8M,€9K,€3.9M
230393,73,73,€3.5M,€17K,€6.6M
189177,73,74,€4.6M,€12K,€9.1M
235002,73,78,€4.5M,€10K,€9.3M
226811,73,79,€5.5M,€12K,€9.4M
190459,73,75,€3.3M,€6K,€4.6M
217085,73,78,€4.5M,€7K,€9.7M
218621,73,73,€3.2M,€14K,€4.7M
188413,73,73,€2.7M,€7K,€3.8M
190461,73,74,€ 0,€ 0,
204542,73,73,€4M,€8K,€6M
212478,73,74,€4.8M,€8K,€7.5M
160766,73,73,€3.6M,€48K,€6.1M
193535,73,73,€2.7M,€12K,€4M
207616,72,77,€3.5M,€23K,€7M
142592,72,72,€975K,€9K,€1.5M
230144,72,80,€4M,€14K,€8.4M
188930,72,72,€1.2M,€7K,€1.9M
210947,72,75,€3.9M,€1K,€8.5M
146947,72,77,€3.5M,€14K,
233219,72,78,€3.6M,€21K,€7.6M
240899,72,75,€3.3M,€10K,€5.2M
199940,72,72,€2.9M,€4K,€4M
219652,72,75,€3.9M,€15K,€8.5M
236548,72,75,€3.9M,€1K,€9M
206085,72,80,€4.6M,€27K,€9.6M
209669,72,72,€2.4M,€19K,€5.1M
220165,72,77,€4.2M,€35K,€7.5M
231685,72,82,€4.3M,€26K,€9.1M
176901,72,72,€1.4M,€3K,€1.9M
200966,72,72,€2.7M,€14K,€5.5M
203782,72,73,€3.6M,€4K,€6M
204550,72,72,€3.2M,€5K,€4M
210438,72,75,€3.9M,€7K,€7.3M
222982,72,80,€4M,€13K,
210695,72,72,€2.6M,€3K,€4.2M
224263,72,79,€3.7M,€35K,€7.8M
241671,72,80,€3.4M,€1K,€8.2M
184071,72,72,€1.8M,€6K,€2.6M
190471,72,72,€2.5M,€1K,€5.4M
207624,72,79,€3.7M,€45K,
216072,72,72,€2.5M,€4K,€3.9M
209673,72,75,€3.3M,€10K,€5.2M
210697,72,79,€3.7M,€27K,€7.1M
146953,72,72,€1.6M,€8K,€2.6M
149258,72,72,€725K,€2K,€1.2M
220938,72,75,€3.9M,€8K,€8.5M
222986,72,72,€2.1M,€8K,€2.6M
238858,72,81,€4.8M,€6K,€11.1M
192778,72,72,€2.8M,€12K,€4.2M
197900,72,73,€3.7M,€22K,€5.6M
213260,72,73,€3.7M,€4K,€5.4M
222988,72,72,€2.4M,€10K,€2.9M
242444,72,88,€6.5M,€5K,€17.1M
225293,72,80,€4.6M,€6K,€9.3M
245261,72,77,€4.2M,€4K,€9M
216334,72,77,€4.2M,€13K,€6.5M
217870,72,76,€3.4M,€9K,€6.3M
177934,72,72,€2.9M,€14K,€4.7M
193550,72,72,€2.9M,€31K,€5.5M
203279,72,74,€3.8M,€1K,€8.2M
23823,72,72,€425K,€4K,€531K
233231,72,78,€4.3M,€18K,€9.9M
183567,72,73,€2.4M,€16K,€4.8M
203024,72,72,€2.1M,€4K,€2.6M
208144,72,76,€3.9M,€4K,
212240,72,76,€4.1M,€18K,€7.6M
148496,72,72,€210K,€4K,€294K
215056,72,72,€3.2M,€3K,€4.5M
215568,72,78,€4.3M,€7K,€7.7M
163600,72,72,€1.9M,€31K,€3.6M
52752,72,72,€1.9M,€12K,€2.7M
203793,72,72,€3.3M,€21K,€5.6M
237841,72,80,€3.9M,€5K,€6.6M
206098,72,75,€3.2M,€26K,€5.7M
234514,72,73,€2.9M,€13K,€6M
52498,72,72,€725K,€10K,€1.1M
210964,72,77,€3.4M,€32K,€6.1M
215060,72,72,€3.2M,€8K,€5.1M
223765,72,76,€3.4M,€15K,
230421,72,72,€950K,€18K,€1.8M
223510,72,77,€4.2M,€26K,€8.3M
231447,72,83,€5M,€6K,€8M
187415,72,72,€ 0,€ 0,
226584,72,81,€4.8M,€5K,€8.2M
230424,72,72,€2.7M,€12K,€5.1M
191256,72,72,€950K,€17K,€1.6M
203801,72,72,€2.4M,€15K,€3.3M
207641,72,72,€3.3M,€7K,€5.4M
215321,72,72,€2.1M,€11K,€3.1M
175897,72,72,€2.1M,€9K,€4.2M
198426,72,72,€2.9M,€5K,€4M
137242,72,72,€1.6M,€4K,€2.1M
205594,72,74,€3.7M,€8K,€8M
211738,72,75,€2.8M,€12K,€5.2M
224538,72,79,€4.4M,€5K,€10M
232730,72,79,€4.5M,€19K,
167706,72,72,€3M,€7K,€3.9M
221467,72,77,€4.1M,€5K,€5.4M
225563,72,81,€4.1M,€6K,€9.1M
226075,72,73,€2.9M,€1K,€6.5M
182043,72,72,€1.9M,€10K,€4.2M
186139,72,72,€3.3M,€41K,€6.2M
186651,72,72,€2.9M,€13K,€5.9M
199964,72,72,€3.3M,€4K,€4.6M
204060,72,72,€2.9M,€12K,
168732,72,72,€2.4M,€10K,€3.6M
109852,72,72,€425K,€23K,€765K
207645,72,73,€3.7M,€25K,€7.3M
212253,72,76,€3.4M,€14K,€4.6M
230429,72,72,€950K,€15K,€1.8M
191005,72,72,€2.2M,€14K,€4.3M
203038,72,77,€4.2M,€55K,€8M
214302,72,78,€4.2M,€6K,€6.7M
237086,72,79,€3.8M,€6K,€5.7M
184606,72,72,€2.3M,€5K,€4.8M
200223,72,75,€3.9M,€10K,€6.1M
205343,72,75,€3.8M,€4K,€6.4M
208159,72,78,€4.3M,€38K,€9.1M
219167,72,73,€2.7M,€14K,
209440,72,72,€3.3M,€28K,€5.6M
237600,72,80,€4.6M,€18K,€9.7M
239904,72,75,€3.3M,€1K,€7.1M
159265,72,72,€210K,€2K,€336K
181281,72,72,€3.2M,€9K,€4.8M
193569,72,73,€2.9M,€19K,€5.8M
214562,72,72,€3.1M,€1K,€6.8M
228386,72,82,€4.4M,€1K,€10.5M
230434,72,72,€2.3M,€10K,€4.4M
192546,72,72,€2.6M,€10K,€4.9M
193314,72,75,€2.6M,€12K,€5.7M
206115,72,79,€3.7M,€25K,€7.8M
228644,72,75,€3.3M,€12K,€5.2M
188196,72,72,€2.7M,€15K,
201509,72,72,€2.5M,€8K,€3.9M
212261,72,79,€4.4M,€21K,
232229,72,82,€3.9M,€5K,€6.2M
220710,72,84,€5.5M,€48K,
226086,72,77,€4.2M,€11K,€6.3M
211239,72,77,€4.2M,€17K,€8.6M
232999,72,84,€4.8M,€3K,€8.1M
201000,72,73,€2.9M,€1K,€6.5M
161832,72,72,€2M,€9K,€3.1M
201257,72,73,€2.8M,€15K,€5.9M
204841,72,72,€2.5M,€11K,€5.3M
210985,72,78,€4.3M,€29K,€9M
230441,72,72,€2.7M,€11K,€5.1M
220714,72,83,€4.7M,€25K,€9.8M
220715,72,80,€4.7M,€1K,€11.2M
236075,72,72,€875K,€17K,€1.7M
234028,72,72,€3M,€25K,€5.7M
236076,72,72,€2.6M,€14K,€4.9M
202541,72,72,€3.3M,€21K,€6.2M
219181,72,72,€3M,€8K,€4M
199726,72,72,€2.3M,€11K,
137774,72,72,€725K,€7K,€1.3M
223278,72,72,€1.2M,€15K,€2.4M
227886,72,73,€3.6M,€2K,€5.1M
232238,72,72,€3.2M,€2K,€4.3M
121134,72,72,€725K,€12K,€1.1M
209711,72,72,€2.7M,€10K,€4.1M
222511,72,79,€3.2M,€6K,€5.5M
228144,72,79,€4.4M,€8K,€8M
230448,72,72,€2.3M,€11K,€4.4M
192816,72,75,€3.2M,€15K,€7M
204337,72,72,€2.9M,€9K,€4.4M
223537,72,76,€4.1M,€20K,€7.6M
190769,72,74,€2.6M,€3K,€4.2M
201266,72,72,€3.3M,€11K,€4.2M
186674,72,72,€2.7M,€7K,€4M
202547,72,75,€4M,€14K,€6.2M
152883,72,72,€1.3M,€6K,€1.9M
222515,72,75,€3.9M,€7K,€7.1M
196916,72,73,€3.5M,€30K,€6.9M
198196,72,75,€3.9M,€12K,€6.6M
225844,72,82,€5M,€35K,
230452,72,72,€950K,€14K,€1.8M
209973,72,77,€4.2M,€17K,€6.6M
213813,72,77,€4.1M,€5K,€5.4M
176693,72,72,€2.1M,€7K,€3.4M
225591,72,80,€4.6M,€18K,
170039,72,72,€2.4M,€35K,€4.5M
218936,72,80,€3.9M,€6K,€8.9M
226616,72,75,€3.2M,€9K,€5.1M
193336,72,74,€2.6M,€18K,€4.6M
211513,72,78,€4.3M,€29K,€9M
221753,72,78,€3.6M,€16K,€7.3M
224057,72,72,€2.3M,€4K,€3.1M
233529,72,73,€3.6M,€15K,€5.3M
241721,72,86,€6.5M,€12K,€17.1M
180281,72,72,€2.4M,€8K,€5.2M
51257,72,72,€1.1M,€25K,€2.1M
227642,72,80,€4.6M,€6K,€6.9M
202811,72,77,€3M,€40K,€5.8M
206651,72,72,€3M,€9K,€4.9M
240699,72,79,€4.4M,€12K,€7.1M
190779,72,72,€2.7M,€6K,€5.6M
191547,72,72,€2.8M,€11K,€3.6M
139836,72,72,€1.3M,€10K,€2.5M
211260,72,72,€2.4M,€1K,€5.2M
216380,72,75,€3.3M,€10K,€4.8M
226108,72,86,€6M,€14K,€14M
186684,72,72,€2.4M,€14K,€5.3M
203581,72,74,€3.1M,€6K,€5.7M
210237,72,75,€3.9M,€16K,€6.6M
230461,72,72,€2.9M,€14K,€5.6M
231485,72,83,€4.7M,€43K,
186941,72,72,€2M,€15K,€3.6M
205630,72,72,€2.5M,€11K,€3.6M
240190,72,79,€3.7M,€15K,€7.5M
202559,72,72,€3.3M,€4K,€4.6M
232255,72,78,€4.3M,€11K,€7.2M
237631,72,81,€4.9M,€13K,€10.7M
211265,72,72,€2.4M,€15K,€3.5M
213313,72,78,€4.2M,€19K,€8.8M
169281,72,72,€2.7M,€11K,€4M
199490,72,73,€3.6M,€10K,€6.1M
138306,72,72,€1.6M,€6K,€2.2M
226626,72,72,€3.3M,€8K,€6.8M
236610,72,87,€6.5M,€32K,€14.8M
207683,72,75,€2.8M,€1K,€6.3M
149571,72,72,€900K,€10K,€1.5M
202052,72,76,€4.1M,€31K,€8M
201285,72,72,€3.2M,€9K,€4.3M
213317,72,73,€3M,€8K,€4.1M
213829,72,80,€4.6M,€54K,
203590,72,74,€3M,€20K,€5.1M
209990,72,76,€2.9M,€10K,€4.5M
223046,72,77,€3.5M,€28K,€7M
165190,72,72,€2.1M,€27K,€4M
234822,72,77,€3.5M,€1K,€7.7M
155463,72,72,€2.4M,€22K,€4M
182343,72,72,€2.7M,€14K,€5.7M
206152,72,72,€2.7M,€8K,€3.7M
149064,72,72,€875K,€11K,€1.6M
214601,72,74,€3.1M,€28K,€5.4M
224841,72,79,€3.7M,€23K,€7.1M
167753,72,72,€2.9M,€11K,€5.9M
198474,72,74,€3M,€7K,€5.1M
200778,72,75,€3.2M,€32K,€6.3M
201290,72,74,€3.8M,€25K,
223818,72,72,€2.5M,€8K,€5.3M
213323,72,75,€3.2M,€15K,€5.1M
155979,72,72,€2.8M,€16K,
232523,72,78,€4.3M,€11K,€10.2M
178251,72,72,€2M,€20K,€3.9M
226380,72,82,€5M,€24K,
215373,72,77,€4.2M,€10K,€6.5M
219469,72,77,€4.2M,€18K,
223053,72,72,€2.9M,€20K,€5M
211022,72,77,€4.2M,€7K,€7M
230478,72,72,€2.9M,€12K,€5.6M
234574,72,84,€4.7M,€26K,€9.6M
190542,72,72,€2.7M,€8K,€4.4M
198479,72,72,€2.3M,€18K,€3M
199247,72,77,€3.5M,€7K,€5.8M
230479,72,72,€2.9M,€20K,€5.6M
189263,72,72,€3.1M,€18K,
219216,72,78,€4.3M,€32K,€9M
224336,72,74,€3.1M,€7K,€4.5M
234832,72,77,€3.5M,€16K,€6.8M
201041,72,73,€2.9M,€13K,€6M
208977,72,77,€4.2M,€23K,€7.4M
204370,72,74,€3.8M,€13K,€6M
210258,72,72,€3.3M,€8K,€5.3M
153938,72,72,€675K,€5K,€1.3M
234578,72,73,€2.9M,€35K,€5.1M
243538,72,80,€3.5M,€8K,€5.9M
52306,72,72,€1.8M,€24K,€3.5M
227667,72,80,€4.6M,€17K,
228179,72,78,€4.3M,€13K,€7.2M
185427,72,74,€2.5M,€11K,€5M
188499,72,72,€975K,€2K,€1.5M
203604,72,75,€3.1M,€10K,€6.5M
163156,72,72,€2.1M,€27K,€4M
230484,72,72,€1.6M,€16K,€3M
187988,72,72,€2.4M,€11K,€4.8M
202069,72,72,€2.9M,€12K,€4.4M
223573,72,73,€2.4M,€6K,€4M
214358,72,77,€4.1M,€4K,
221014,72,82,€5M,€11K,
232278,72,80,€4.6M,€6K,€7.8M
187478,72,72,€2.1M,€24K,€3.6M
230231,72,72,€950K,€15K,€1.8M
180823,72,72,€2.4M,€1K,€5.2M
179544,72,72,€2.1M,€32K,€3.8M
189272,72,72,€3.1M,€20K,€5.4M
222041,72,81,€4.9M,€1K,€11.6M
210010,72,75,€3.9M,€12K,€6.1M
225114,72,76,€4.1M,€7K,€6.3M
233306,72,83,€4.2M,€31K,
188762,72,72,€1.3M,€25K,€2.4M
191066,72,75,€3.1M,€20K,€5.3M
202331,72,77,€4.1M,€13K,€6.4M
188763,72,72,€2.3M,€10K,€4.6M
192091,72,72,€2.4M,€11K,€4.8M
209756,72,72,€2.4M,€15K,€4.1M
211292,72,72,€3M,€11K,€6.5M
238940,72,76,€3.3M,€1K,€7.6M
199517,72,72,€1.3M,€3K,€2M
190557,72,72,€2M,€6K,€3.1M
219998,72,79,€4.3M,€43K,€8.2M
215135,72,72,€2.1M,€14K,€3.1M
215391,72,72,€2.5M,€11K,€3.8M
225887,72,78,€ 0,€ 0,
241247,72,73,€2.4M,€9K,€5.4M
199776,72,72,€2.6M,€17K,€4.5M
203872,72,72,€2.8M,€4K,€3.9M
209504,72,75,€4M,€24K,€7M
210784,72,72,€2.7M,€11K,€4.1M
176992,72,72,€1.8M,€6K,€3.1M
189536,72,72,€3.2M,€14K,
214369,72,72,€3M,€22K,
220513,72,75,€3.9M,€31K,
231777,72,79,€4.2M,€10K,€9.3M
176481,72,72,€2.8M,€19K,
232546,72,72,€3.3M,€11K,€5M
233314,72,80,€3.9M,€5K,€6.7M
199779,72,76,€3.4M,€18K,€6.3M
203875,72,75,€3.3M,€5K,€5M
223332,72,75,€3.9M,€29K,
167524,72,72,€2.2M,€32K,€3.6M
187492,72,72,€2M,€1K,€4.3M
199781,72,72,€2.5M,€13K,€4.9M
210533,72,76,€3.9M,€18K,
218981,72,77,€3.4M,€4K,€5M
158309,72,72,€2.5M,€14K,€5.4M
181349,72,72,€2.8M,€8K,€4M
239718,72,84,€5.5M,€7K,€8.8M
52326,72,72,€1.6M,€30K,€3M
184422,72,72,€425K,€5K,€616K
211815,72,72,€3M,€12K,€6.1M
203368,72,73,€3.7M,€4K,€4.9M
215144,72,73,€2.9M,€1K,€6.5M
219496,72,75,€3.9M,€4K,€6.6M
189288,72,72,€2.4M,€18K,
207465,72,72,€3.2M,€7K,€4.8M
223593,72,75,€4M,€11K,€6.2M
48745,72,72,€425K,€10K,€638K
190569,72,72,€1.8M,€5K,€2.7M
173162,72,72,€2.8M,€30K,€5M
239210,72,79,€3.8M,€11K,€8.3M
237419,72,77,€3M,€6K,€6.4M
213613,72,77,€4.2M,€12K,€6.5M
222573,72,82,€5M,€3K,€9M
178029,72,72,€2.7M,€11K,€5.3M
188269,72,72,€1.4M,€3K,€1.9M
205934,72,77,€3.5M,€18K,€6.1M
212591,72,76,€3.4M,€6K,€5.3M
224367,72,72,€1.8M,€8K,€2.5M
192367,72,72,€1.8M,€10K,€2.7M
29552,72,72,€ 0,€4K,
185200,72,72,€2.1M,€5K,€4.4M
205425,72,72,€2.8M,€15K,€4.2M
142705,72,72,€1M,€8K,€1.6M
214129,72,80,€3.9M,€12K,
230257,72,72,€1.6M,€12K,€3M
236401,72,80,€3.9M,€8K,€6.3M
200818,72,73,€2.9M,€24K,€5.2M
213106,72,72,€3.1M,€12K,€4.5M
217714,72,77,€4.2M,€6K,€6.5M
226162,72,79,€4.4M,€15K,€9.3M
163186,72,72,€950K,€8K,€1.7M
246386,72,82,€ 0,€ 0,
192114,72,77,€3.5M,€7K,€7.7M
213619,72,72,€2M,€9K,€2.7M
215155,72,73,€3.6M,€12K,€5.7M
163187,72,72,€2.9M,€7K,€4.4M
230516,72,72,€3M,€22K,€5.4M
234100,72,80,€3.9M,€7K,€6.7M
239732,72,83,€5.5M,€4K,€8.5M
185204,72,72,€1.8M,€12K,€3.6M
189300,72,75,€3.2M,€1K,€7.2M
202101,72,72,€3.3M,€8K,€7M
207733,72,79,€3.7M,€7K,
215157,72,73,€2.9M,€10K,€4.5M
229749,72,77,€3.5M,€13K,
205686,72,75,€3.8M,€14K,€7.9M
215414,72,72,€1.9M,€7K,€4M
219510,72,78,€4.2M,€20K,
234870,72,72,€3.1M,€12K,€6.3M
183414,72,72,€2.9M,€30K,
198264,72,72,€3.2M,€7K,€5.8M
210296,72,75,€4M,€9K,€5.9M
215160,72,79,€3.7M,€9K,€6.1M
177528,72,72,€2M,€35K,€3.3M
214393,72,72,€2.5M,€3K,€3.4M
230521,72,72,€3M,€14K,€5.7M
178297,72,72,€2.2M,€7K,€3.6M
186745,72,72,€1.9M,€11K,€2.8M
199290,72,72,€3.3M,€11K,€6.3M
178042,72,72,€1.8M,€4K,€2.9M
202107,72,72,€3.1M,€22K,€5.6M
208251,72,74,€3.8M,€40K,
234875,72,75,€4M,€17K,€7.5M
173179,72,72,€1.8M,€20K,€2.9M
189819,72,72,€2.7M,€18K,€4.5M
221820,72,72,€3.3M,€14K,€7.2M
186748,72,72,€2.9M,€9K,€6M
188540,72,72,€3.3M,€31K,€6.2M
193148,72,72,€2.5M,€7K,€4.3M
207997,72,72,€2.4M,€8K,
220029,72,76,€4.1M,€25K,
168317,72,72,€2M,€8K,€2.5M
16254,72,72,€210K,€3K,€305K
164478,72,72,€2.5M,€5K,€3.1M
234622,72,77,€3.5M,€14K,€7.2M
203903,72,78,€4.3M,€11K,
210303,72,74,€3.1M,€5K,€5.2M
211327,72,72,€2M,€15K,€4M
216191,72,74,€3.1M,€5K,€6.8M
221311,72,73,€3.6M,€12K,€6.2M
223615,72,72,€2.2M,€11K,€3.4M
225151,72,77,€4.1M,€35K,€8.1M
161663,72,72,€725K,€2K,€1M
184703,72,72,€2.4M,€21K,€4.1M
215168,72,73,€3.7M,€12K,€5.8M
233600,72,75,€3.9M,€1K,€8.6M
172672,72,72,€1.9M,€11K,€3.8M
239744,72,85,€5.5M,€9K,€12.8M
191104,72,72,€425K,€6K,€638K
133249,72,72,€1.5M,€12K,€2.7M
199809,72,74,€3.8M,€7K,€5.7M
203393,72,77,€4.1M,€3K,
177537,72,72,€2.4M,€11K,€3.6M
192129,72,74,€2.5M,€16K,€5M
194945,72,72,€ 0,€ 0,
207746,72,77,€3.4M,€17K,€7.1M
230530,72,72,€950K,€18K,€1.8M
204163,72,76,€3.4M,€10K,€4.5M
223875,72,73,€3.7M,€18K,€7.7M
246403,72,75,€ 0,€ 0,
224900,72,72,€ 0,€ 0,
201093,72,76,€4.1M,€32K,€8M
187013,72,72,€2.4M,€8K,€3.9M
